store,websites,attribute_set,type,sku,has_options,name,meta_title,meta_description,url_key,gift_message_available,custom_design,options_container,image_label,small_image_label,thumbnail_label,page_layout,msrp_enabled,msrp_display_actual_price_type,product_static_block,ingredients,retail_price,suitable_for,targeted_age,website,ss_product_id,status,visibility,is_recurring,product_survey_set,sample_size_set,free_delivery,product_size,targeted_gender,price,cost,special_price,msrp,description,meta_keyword,short_description,custom_layout_update,where_to_buy,special_from_date,special_to_date,custom_design_from,custom_design_to,news_from_date,news_to_date,expiry_date,launched_date,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,SAM000436,0,low suds powder detergent ,,,,No,,Block after Info Column,,,,,,,,NIL,12.90/5kg,Safe on all fabrics,All,http://www.electrolux.com.sg/,753,Enabled,"Catalog, Search",No,,,No,1-Week Supply,Both,0.0000,0.0000,0.0000,,"<p>
	<strong>With SPIN as your reliable detergent, you can continue living life to the fullest and get dirty in the process. </strong></p>
<p>
	SPIN is specially compacted and suits all kinds of washing machines at any temperature.</p>
<p>
	&nbsp;</p>
<p>
	<strong>Benefits of using SPIN: </strong></p>
<ul>
	<li>
		Low suds powder is ideal for frontload (horizontal drum) washers</li>
	<li>
		Drum protection - Saves water &amp; energy</li>
	<li>
		Special formulated for Singapore&rsquo;s water condition</li>
	<li>
		Environmental friendly, certified with green label</li>
	<li>
		Safe on all fabrics</li>
	<li>
		Suitable for both indoor and outdoor drying&nbsp;</li>
</ul>
",,,,"All leading supermarket, hypermarket & minimarts",,,,,,,"Dec 31, 2015","Jun 7, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,low suds powder detergent ,0,simple,,
admin,base,Default,simple,SAM000437,0,cottony soft ultra thin with wings,,,,No,,Block after Info Column,,,,,,,,NIL,Nil,All,All,Nil,369,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	<strong>Pulls fluid away fast so you feel cleaner.</strong></p>
<p>
	&nbsp;</p>
<p>
	<strong>&nbsp;</strong>Cottony dry cover* FOUR WALL PROTECTION&reg; is designed for leak protection side-to-side and front-to-back Feel fresh with odor neutralizers</p>
<p>
	&nbsp;</p>
<p>
	*Product does not contain cotton&nbsp;</p>
",,,,"Watsons, CK, Guardian, Hypermarts",,,,,,,"Jul 8, 2012","Aug 19, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,cottony soft ultra thin with wings,0,simple,,
admin,base,Default,simple,SAM000438,0,cream,,,,No,,Block after Info Column,,,,,,,,"Oatmeal Infusion (Avena sativa), Orange Flower Water (Citrus Aurantium amara, Aqua), Almond Oil (Prunus dulcis), Cocoa Butter (Theobroma cacao), Glycerine, Stearic Acid, Triethanolamine, Organic Jojoba Oil (Simmondsia chinensis), Lavender Oil (Lavandula augustifolia), Chamomile Blue Oil (Matricaria Chamomilla), Orange Blossom Absolute (Citrus Aurantium dulcis), Rose Absolute (Rosa damascena), Neroli Oil (Citrus Aurantium amara), Cetyl Stearyl Alcohol, *Coumarin, *Geraniol, *Citronellol, * Limonene, *Linalool, Perfume, Methylparaben, Propylparaben. *Occurs naturally in essential oils",25.90/75g,All Skin Types,All,http://www.steamcream.com/,2572,Enabled,"Catalog, Search",No,,,No,5-days supply,Female,0.0000,0.0000,0.0000,,"<p>
	<strong>STEAMCREAM represents the latest concept in skincare</strong></p>
<p>
	<strong>Using a revolutionary steam-infused manufacturing process, STEAMCREAM provides a long-lasting, intensive and effective form of skincare that can be used on face, body and hands. </strong></p>
<p>
	&nbsp;</p>
<p>
	STEAMCREAM have pioneered the use of a steam technique to create this unique, gentle and loosely-bound emulsion.</p>
<p>
	This looseness allows each ingredient &ndash; including</p>
<ul>
	<li>
		A moisturising and soothing oatmeal infusion</li>
</ul>
<ul>
	<li>
		Orange flower water and healing lavender oil &ndash; to breakdown and penetrate areas of the skin that other creams find hard to reach.&nbsp;</li>
</ul>
<p>
	Packaged in a compact, flush-lid aluminium tin featuring unique and collectable designs, STEAMCREAM is a perfect on-the-go product &ndash; convenient to slip into your bag, take to work, to school, on holidays or to the gym. And it&rsquo;s hand luggage friendly at just 75g!</p>
<p>
	&nbsp;</p>
",,,,"Watsons, BHG, SASA",,,,,,,"Dec 31, 2014","Jul 15, 2013 12:00 AM",3,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,cream,0,simple,,
admin,base,Default,simple,SAM000439,0,summer's eve feminine wash,,,,No,,Block after Info Column,,,,,,,,"Purified water, Ammonium laureth sulfate, Decyl Gluscoside, Disodium cocoamphodiacetate, Ccamidopropyl betaine, Ammonium choride, Citric acid, disodium EDTA, Fragrance, Mathylchlorisothiazolineone, Methylisothiazolinone, Sodium Chloride, FDC BLUE 1",,,-,-,318,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	Summer&#39;s Eve Feminine Wash... our most gentle cleanser. Mornings are hard enough. The last thing you need is a wash that isn&#39;t gentle on your skin. Luckily, Summer&#39;s Eve Feminine Wash eliminates odor without irritating your skin. By gently rinsing away odor-causing bacteria from your most sensitive areas, it leaves you clean, fresh and ready to go.Plus, it&#39;s hypoallergenic, soap-free AND gynecologist tested, so you know it&#39;s safe and effective.For freshness that lasts, just use Summer&#39;s Eve Feminine Wash every day.Summer&#39;s Eve Feminine Cleansing Cloths are formulated to quickly remove odor-causing bacteria, leaving you feeling fresh all day long.Because they&#39;re alcohol-free and hypoallergenic, the cloths won&#39;t irritate your skin. Use them:-For everyday freshening -During your period -After, or in place of, toilet paper -After working out -When you travel Plus, you can take them anywhere &mdash; they&#39;re small enough to fit inside your pocket or purse.</p>
",,,,"Major Departmental Stores, Watsons, Hypermarts",,,,,,,"Feb 1, 2012","Jun 12, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,summer's eve feminine wash,0,simple,,
admin,base,Default,simple,SAM000440,0,perfect strong plus spf50+ pa++++,,,,No,,Block after Info Column,,,,,,,,"collagen, marine collagen, chamomile extract, aloe extract, hyaluronic acid, and vitamins C and E.",$14.90 / 30ml,Suitable for all skin types,18 - 35 years old,https://www.facebook.com/Sunkillersg,2847,Enabled,"Catalog, Search",No,,,Yes,1-day supply,Female,0.0000,0.0000,0.0000,,"<p>
 &bull; Is the very first sunscreen product in the mass market in Japan with the PA++++ rating.</p>
<p>
 &bull; Offers superior UV-blocking with a special UV Cut Powder that improves the way it clings to your skin for even, long-lasting protection.</p>
<p>
 &bull; Contains hyaluronic acid and collagen to hydrate and firm skin.</p>
<p>
 &bull; Is a water- and sweat-proof formula that does not leave a white residue, but leaves behind a soft citrusy scent on skin.</p>
<p>
 &nbsp;</p>
<p>
 <strong>How to use:</strong></p>
<p>
 &bull; Suitable to be used for indoor and outdoor activities<br />
 &bull; Can be used on face and body</p>
",,,,"Watsons, Sasa, BHG, John Little and Mediya",,,,,,,"May 30, 2015","May 12, 2014 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,perfect strong plus spf50+ pa++++,0,simple,,
admin,base,Default,simple,SAM000441,0,superblock spf130 pa+++,,,,No,,Block after Info Column,,,,,,,,Nil,17.20,All,20 - 40,http://www.mentholatum.com.sg/,2520,Enabled,"Catalog, Search",No,,,No,1-Month Supply,Both,0.0000,0.0000,0.0000,,"<p style=""margin-top: 0pt; margin-bottom: 0pt; text-align: left; direction: ltr; unicode-bidi: embed; vertical-align: baseline;"">
 <span style=""font-size: 14px; font-weight: bold;"">Find out Sunplay difference</span></p>
<ul dir=""ltr"">
 <li style=""margin-top: 0pt; margin-bottom: 0pt; text-align: left; unicode-bidi: embed; vertical-align: baseline;"">
  <u style="""">Highest SPF</u> for maximum protection.</li>
</ul>
<div style=""margin-top: 0pt; margin-bottom: 0pt; text-align: left; direction: ltr; unicode-bidi: embed; vertical-align: baseline;"">
 <ul dir=""ltr"">
  <li style=""margin-top: 0pt; margin-bottom: 0pt; text-align: left; unicode-bidi: embed; vertical-align: baseline;"">
   <u style="""">Watery Liquid Formulation</u>. When applied the texture is very light <u style="""">like water</u>.</li>
 </ul>
 <div style=""margin-top: 0pt; margin-bottom: 0pt; text-align: left; direction: ltr; unicode-bidi: embed; vertical-align: baseline;"">
  <ul dir=""ltr"">
   <li style=""margin-top: 0pt; margin-bottom: 0pt; text-align: left; unicode-bidi: embed; vertical-align: baseline;"">
    It contains <u style="""">UV </u><u style="""">reflectant</u>, formulated from fine powder that acts like mirror to reflect most UV rays (UVA &amp; UVB) away from the skin.</li>
  </ul>
  <ul dir=""ltr"">
   <li style=""margin-top: 0pt; margin-bottom: 0pt; text-align: left; unicode-bidi: embed; vertical-align: baseline;"">
    It texture is <u>smooth and transparent</u>. It is non-greasy and non-sticky. So light you don&rsquo;t even feel it at all.</li>
  </ul>
  <div style=""margin-top: 0pt; margin-bottom: 0pt; text-align: left; direction: ltr; unicode-bidi: embed; vertical-align: baseline;"">
   <div style=""margin-top: 0pt; margin-bottom: 0pt; text-align: left; direction: ltr; unicode-bidi: embed; vertical-align: baseline;"">
    <ul dir=""ltr"">
     <li style=""margin-top: 0pt; margin-bottom: 0pt; text-align: left; unicode-bidi: embed; vertical-align: baseline;"">
      <u style="""">Absorbed quickly</u> into your skin.</li>
    </ul>
    <div style=""margin-top: 0pt; margin-bottom: 0pt; text-align: left; direction: ltr; unicode-bidi: embed; vertical-align: baseline;"">
     <ul dir=""ltr"">
      <li style=""margin-top: 0pt; margin-bottom: 0pt; text-align: left; unicode-bidi: embed; vertical-align: baseline;"">
       <u style="""">Hypo-allergenic</u> formula</li>
     </ul>
     <div style=""margin-top: 0pt; margin-bottom: 0pt; text-align: left; direction: ltr; unicode-bidi: embed; vertical-align: baseline;"">
      &nbsp;</div>
     <div style=""margin-top: 0pt; margin-bottom: 0pt; text-align: left; direction: ltr; unicode-bidi: embed; vertical-align: baseline;"">
      <p style=""line-height: normal; margin: 4.32pt 0in 0pt; text-indent: 0in; text-align: left; direction: ltr; unicode-bidi: embed; vertical-align: baseline;"">
       <span style=""font-family: trebuchet ms,helvetica,sans-serif;""><u><strong><span style=""font-size: 14px;"">Superblock SPF130 PA+++</span></strong></u></span></p>
      <p style=""line-height: normal; margin: 4.32pt 0in 0pt; text-indent: 0in; text-align: left; direction: ltr; unicode-bidi: embed; vertical-align: baseline;"">
       <span style=""font-family: trebuchet ms,helvetica,sans-serif;""><span style=""font-size: 12px;""><span style=""font-variant: normal; text-transform: none; font-weight: bold; font-style: normal; vertical-align: baseline;"">For long hour sports and outdoor activities</span></span></span></p>
      <p class=""O0"" dir=""ltr"" style=""line-height: normal; margin: 4.32pt 0in 0pt 0.32in; text-indent: -0.32in; text-align: left; unicode-bidi: embed; vertical-align: baseline;"">
       <span style=""font-family: tahoma, geneva, sans-serif;"">&bull;&nbsp;</span><span style=""font-family: 'trebuchet ms', helvetica, sans-serif; text-indent: -0.32in;"">Advance Watery Liquid formulation from Japan.</span></p>
      <p class=""O0"" dir=""ltr"" style=""line-height: normal; margin: 4.32pt 0in 0pt 0.32in; text-indent: -0.32in; text-align: left; unicode-bidi: embed; vertical-align: baseline;"">
       <span style=""font-family: tahoma, geneva, sans-serif;"">&bull;&nbsp;</span><span style=""font-family: 'trebuchet ms', helvetica, sans-serif; text-indent: -0.32in;"">Highly water resistance.</span></p>
      <p class=""O0"" dir=""ltr"" style=""line-height: normal; margin: 4.32pt 0in 0pt 0.32in; text-indent: -0.32in; text-align: left; unicode-bidi: embed; vertical-align: baseline;"">
       <span style=""font-family: tahoma, geneva, sans-serif;"">&bull;&nbsp;</span><span style=""font-family: 'trebuchet ms', helvetica, sans-serif; text-indent: -0.32in;"">For outdoor and water sports activities.</span></p>
     </div>
    </div>
   </div>
  </div>
 </div>
</div>
",,,,"Watsons, Guardian, Fairprice, all major supermarkets and departmental stores",,,,,,,"May 30, 2015","Feb 21, 2013 12:00 AM",2582,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,superblock spf130 pa+++,0,simple,,
admin,base,Default,simple,SAM000442,0,weather defense - shield & frizz control light cream,,,,No,,Block after Info Column,,,,,,,,Nil,6.90/120ml,All,18 & Above,All,2570,Enabled,"Catalog, Search",No,,,No,None,Both,0.0000,0.0000,0.0000,,"<p>
	<strong>Sunsilk Weather Defence Leave On features Sunsilk&rsquo;s Amino Acid Shield Technology to coat and protect every<br />
	strand, without weighing it down.</strong></p>
<p>
	&nbsp;</p>
",,,,"Major hyper/ supermarkets e.g. NTUC Fairprice, Giant, Cold Storage",,,,,,,"Jul 6, 2013","Jul 6, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,weather defense - shield & frizz control light cream,0,simple,,
admin,base,Default,simple,SAM000443,0,moisture white shiso whitening serum,,,,No,,Block after Info Column,,,,,,,,"Water (Solvent/Diluent), Glycerin (Humectant), Cyclopentasiloxane (Skin-Conditioning Agent/Emollient), Squalane (Hair & Skin Conditioning Agent),  Butylene Glycol (Humectant), Caprylic/Capric Triglyceride (Emollient), Magnesium Ascorbyl Phosphate Antioxidant), Dipropylene Glycol (Humectant), Behenyl Alcohol(Emollient), PEG-100 Hydrogenated Castor Oil Surfactant), Dimethicone (Skin Conditioning Agent), Sesamum Indicum (Sesame) Seed Oil (Skin-Conditioning Agent),Sodium Stearoyl Lactylate (Surfactant), Glyceryl Stearate (Emulsifier), Sodium Citrate (pH Adjuster), Phenoxyethanol (Preservative), Xanthan Gum (Viscosity Modifier), Methylparaben (Preservative), Polyglyceryl-10 Pentastearate Emollient), Tetrasodium EDTA (Chelating Agent), Fragrance (Fragrance), Batyl Alcohol (Skin-Conditioning Agent), Alcohol (Solvent/Diluent), Dimethicone/Vinyl Dimethicone Crosspolymer (Viscosity Increasing Agent), Butylparaben (Preservative), Propylparaben (Preservative),  Dipotassium Glycyrrhizate (Skin Conditioning Agent), Aloe Barbadensis Leaf Juice (Skin-Conditioning Agent), Butylphenyl Methylpropional (Fragrance Ingredient),Citronellol (Fragrance Ingredient), Glycyrrhiza Glabra (Licorice) Root Extract (Antioxidant) Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde (Fragrance Ingredient), Hexyl Cinnamal (Fragrance Ingredient), Perilla Ocymoides Leaf Extract (Skin-Conditioning Agent)",49.90,All Skin Types,All,www.thebodyshop.com.sg/,2620,Enabled,"Catalog, Search",No,,,No,1-Week Supply,Female,0.0000,0.0000,0.0000,,"<p>
 <strong>Enjoy skin that looks luminous from within, with Moisture White Shiso, skincare collection from The Body Shop, designed to target freckles and brown spots as well as brighten, boosting skin confidence.</strong></p>
<p>
 <br />
 <strong>The Moisture White skin care collection provides women wanting clearer-looking skin, a more uniform skin tone and translucent complexion, with a full regime from start to finish&mdash; from a cleansing powder, essence, serum to moisture milk, night treatment, targeted care for stubborn spots and sun protection.</strong></p>
<p>
 &nbsp;</p>
<p>
 These specialist skincare products contain shiso, and are designed to <em>help improve the appearance of dark spots and discolouration</em>, even before hyperpigmentation begins.</p>
<p>
 Products in the Moisture WhiteTM Shiso range also contain Vitamin C and liquorice.</p>
<ul>
 <li>
  Vitamin C is believed to provide anti-oxidant protection, <em>helping to reduce melanin production</em>.</li>
 <li>
  Liquorice, extracted from the root of the Glycyrrhiza Glabra plant, has a reputation for <em>helping address hyperpigmentation</em>.</li>
</ul>
<p>
 For its soothing and hydrating properties, The Body Shop has included Community Fair Trade organic aloe vera in the Moisture White range too.</p>
<p>
 <br />
 <u><strong>Moisture White Shiso Whitening Serum</strong></u><br />
 Enjoy whitening action for up to 12 hours, address the production of excessive melanin and even-out your skin tone with this serum. Blend gently onto your skin for an invisible and non-sticky treatment that helps skin look translucent and skin feel soft and supple, hydrating for up to 12 hours. This Shiso Whitening Serum is proven to reduce the visibility of brown spots and freckles, by users in Japan.</p>
<p>
 &nbsp;</p>
<p>
 <u><strong>Moisture White Skincare Regime</strong></u><br />
 Enhance your skin confidence with the Moisture White collection, for a daily whitening and moisturising regime.</p>
",,,,The Body Shop stores,,,,,,,"Dec 31, 2014","Mar 15, 2013 12:00 AM",6,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,moisture white shiso whitening serum,0,simple,,
admin,base,Default,simple,SAM000444,0,flebeaute collagenic collagen 70 cream,,,,No,,Block after Info Column,,,,,,,,Nil,Nil,All Skin Types,All,http://www.skinfood.sg/,547,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	<strong>Contains 70% Collagen </strong></p>
<ul>
	<li>
		Clinically proven wrinkle-diminishing product</li>
	<li>
		Skin resilience was improved by 64% in only 1 week.</li>
	<li>
		Nano collagen liposome lavishes skin with moisture and prevents collagen break-down &egrave; Dramatically improves the moisture level of Epidermis and Dermis, resulting a visibly toned and revived skin.</li>
	<li>
		Saffron Extract increases cellular metabolic activity for faster regeneration.</li>
	<li>
		Addition of Eucommia Ulmoides Bark Extract helps collagen synthesis and intensively lifts and firms wrinkled skin</li>
</ul>
",,,,Bugis Junction #02-23/24   Plaza Singapura #B1-25A/B   Tiong Bahru Plaza #01-30   Wisma Atria #B1-K5,,,,,,,"Oct 8, 2011","Aug 3, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,flebeaute collagenic collagen 70 cream,0,simple,,
admin,base,Default,simple,SAM000445,0,su hyang snow maximizing gel cream,,,,No,,Block after Info Column,,,,,,,,Nil,Nil,All Skin Types,All,www.thefaceshop.com,548,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	<strong>Suitable for oily &amp; combination skin &ldquo; Water Balloon-like Cream &ldquo; </strong></p>
<p>
	&bull; Gel type texture melts into your skin as if snow melts when touched.</p>
<p>
	&bull; Contains 91% moisture (Hexagon-shaped hydrant)</p>
<p>
	&bull; Song-i Mushroom, Nano Gold and Xylitol boosts the blood circulation while supplying energy and nutrients. &agrave; Improved circulation of moisture and energy maximizes clarity and brilliance to your skin.</p>
",,,,Bugis Junction #02-23/24   Plaza Singapura #B1-25A/B   Tiong Bahru Plaza #01-30   Wisma Atria #B1-K5,,,,,,,"Jan 13, 2012","Aug 3, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,su hyang snow maximizing gel cream,0,simple,,
admin,base,Default,simple,SAM000446,0,the skin extra bb cream spf20 pa++,,,,No,,Block after Info Column,,,,,,,,Nil,Nil,All Skin Types,All,www.thefaceshop.com,549,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	<strong>3-in-1 BB cream that nourishes, protects and corrects in just one easy application!</strong></p>
<p>
	Formulated with Marjoram and Acti-firm Complex to sooth irritated skin, this 3-in-1 BB cream offers SPF 20 protection, corrects complexion with natural coverage and replenishes skin with nutrients.</p>
<p>
	&nbsp;</p>
<p>
	<strong>Acti&ndash;firm complex (Echinacea, Centella Asiatica, White Tea): </strong></p>
<p>
	Promotes elasticity and heals damaged cells (cell renewal);</p>
<p>
	&nbsp;</p>
<p>
	<strong>antioxidant- Vitamin B3: </strong></p>
<p>
	Brightens skin + reduces wrinkles by improving body circulation = dual function;</p>
<p>
	&nbsp;</p>
<p>
	<strong>nourishes skin- NAG (Normal Acetyl Glucosamin):</strong></p>
<p>
	Reduces wrinkles from deeper layers of skin and works as a precursor for GAG which connects the dermal cells, collagen and elastin.</p>
<p>
	&nbsp;</p>
<p>
	<strong>Marjoram extract: </strong></p>
<p>
	Calming &amp; Anti-oxidant</p>
",,,,Bugis Junction #02-23/24   Plaza Singapura #B1-25A/B   Tiong Bahru Plaza #01-30   Wisma Atria #B1-K5,,,,,,,"May 6, 2012","Aug 3, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,the skin extra bb cream spf20 pa++,0,simple,,
admin,base,Default,simple,SAM000447,0,eco vert extreme moisture,,,,No,,Block after Info Column,,,,,,,,Nil,48.90/Extreme Moisture Serum and $48.90/Extreme Moisture Night Cream ,All Skin Types,All,Nil,563,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	<strong>Extreme Moisture Serum </strong></p>
<p>
	&nbsp;</p>
<p>
	Main Function:<br />
	A serum specially created to saturate the skin with lavish moistur. Extra-added ingredient White Lupine extracts, an excellent moisturizer and skin softener.</p>
<ul>
	<li>
		Nano Nutritive Hydrasome (nano vesicle containing Argan oil) fortifies skin&rsquo;s natural protective function to prevent loss of moisture (Argan oil promotes faster cell regeneration) Imitates skin water structure.</li>
</ul>
<p>
	&nbsp;</p>
<p>
	<strong>Extreme Moisture Night Cream</strong></p>
<p>
	&nbsp;</p>
<p>
	Main Function:</p>
<p>
	A recharging night treatment cream. Moisture-protection intensifying cream. Extra-added ingredient Ceramide (Naturally occurring moisturizing agent of skin) + Lecitin (component of cell membrane) forms Liquid Crystal Emulsion System &egrave;.</p>
<p>
	&nbsp;</p>
<p>
	These two components are added to strengthen the natural protective function of the skin.</p>
<p>
	&nbsp;</p>
<p>
	* Liquid crystal emulsion system prevents moisture loss to minimal and leaves the skin feeling thoroughly moisturized and soft.</p>
<p>
	&nbsp;</p>
<p>
	Features:</p>
<ul>
	<li>
		Moisture level of the skin is increased by 50% in just 30 minute.</li>
	<li>
		12-hour lasting moisture supply.</li>
</ul>
",,,,Bugis Junction #02-23/24   Plaza Singapura #B1-25A/B   Tiong Bahru Plaza #01-30   Wisma Atria #B1-K5,,,,,,,"Oct 11, 2011","Aug 19, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,eco vert extreme moisture,0,simple,,
admin,base,Default,simple,SAM000448,0,peeling day white jewel,,,,No,,Block after Info Column,,,,,,,,"Tourmaline, Pearly, Amethyst",Nil,All Skin Types,All,http://www.thefaceshop.com.sg/,567,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	<strong>Exfoliation + Brightening Convenient, easy 1-step scrub with tiny exfoliants to help you discover a newer and clearer skin.</strong></p>
<ul>
	<li>
		Fasten turnover cycle - Eliminate excess sebum and impurity accumulation</li>
	<li>
		Promotes a brighter and more glowing skin</li>
	<li>
		Enhance the effectiveness of other skin care products</li>
	<li>
		Stimulates blood flow</li>
	<li>
		Makeup sits better on your skin</li>
</ul>
",,,,Bugis Junction #02-23/24   Plaza Singapura #B1-25A/B   Tiong Bahru Plaza #01-30   Wisma Atria #B1-K5,,,,,,,"Oct 18, 2011","Aug 22, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,peeling day white jewel,0,simple,,
admin,base,Default,simple,SAM000449,0,raspberry roots depuffing eye gel,,,,No,,Block after Info Column,,,,,,,,"Caffeine, Raspberry roots extract, Sage, Chamomile, Aloe Vera extracts, Grapefruit, Purslane (Portulaca Oleracea)",,,,,766,Enabled,"Catalog, Search",No,,,No,None,Male,0.0000,0.0000,0.0000,,"<p>
	Eye gel to de-puff and soothe swollen eyes - Provides instant cooling + refreshment Key Features: 1. Skin-friendly Lecithin Gel Network formula enables light texture to go on smoothly with a clean finish 2. No fragrance, colorant &amp; alcohol ? Gentle formula 3. Gives instant cooling and refreshment to your eyes This advanced lifting line formulated with Wild Himalayan Raspberry Roots instantly lifts, tightens pores, and re-contours the skin that lacks resilience. Target: For women over their mid-20s who wants visibly tighter, firmer, re-defined skin. Main Functions: 1. Lifting &amp; Contouring Raspberry extracts strengthen Elastin fibres in the dermis - Tighter and firmer skin and facial line 2. Energizes cell with Tephroline - Cells are more active in functioning 3. Protects and Promotes collagen synthesis Raspberry Roots promotes collagen synthesis while Machilus inhibits the work of colagenase that breaks down collagen) 4. Amazing supply of hydration and minerals [ Black beans, black rice, Adlay, Black sesame seed] Benefits: 1. Caffeine - Stimulates blood circulation reducing fluid retention 2. Raspberry roots extract - Promotes collagen synthesis improving firmness around eyes 3. Sage, Chamomile, Aloe Vera extracts - Soothes, relieves and relaxes skin 4. Grapefruit - Rich Vitamin C brightens skin tone 5. Purslane (Portulaca Oleracea) - Contains organic acid, amino acid as well as Vitamin A, B &amp; C to protect skin against bacteria and allergies</p>
",,,,The Face Shop Outlets,,,,,,,"Dec 9, 2011","Jul 5, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,raspberry roots depuffing eye gel,0,simple,,
admin,base,Default,simple,SAM000450,0,hydrosplash bb cream spf 20/pa++,,,,No,,Block after Info Column,,,,,,,,Nil,,,,,767,Enabled,"Catalog, Search",No,,,No,None,Male,0.0000,0.0000,0.0000,,"<p>
	70% Water Water-bursting texture for any skin type. Suitable for: - Any skin type who&rsquo;s looking for refreshing, water- based texture - Sensitive skin who&rsquo;s looking for soothing ingredients. - Any one who want sunscreen + coverage in one. Features: - Chamomile + Aloe =&gt; Soothing, Moisture-giving ingredients - Purslane(Portulaca oleracea) &gt; Anti-inflammatory - Evening primrose &gt; Anti-aging+hydrating+cell renewing effect - 3D Multi structural Emulsion system enables 70% of water retention &gt; Soothing + Skin Protecting + Imperfection Covering in ONE</p>
",,,,The Face Shop Outlets,,,,,,,"Oct 1, 2011","Jul 12, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,hydrosplash bb cream spf 20/pa++,0,simple,,
