store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,url_key,thumbnail,gift_message_available,url_path,custom_design,options_container,image_label,small_image_label,thumbnail_label,page_layout,msrp_enabled,msrp_display_actual_price_type,product_static_block,ingredients,retail_price,suitable_for,targeted_age,website,ss_product_id,status,visibility,is_recurring,product_survey_set,custom_review_set,review_result_set,sample_size_set,free_delivery,sample_set_nculdes,product_size,targeted_gender,price,cost,special_price,msrp,description,meta_keyword,short_description,custom_layout_update,where_to_buy,special_from_date,special_to_date,custom_design_from,custom_design_to,news_from_date,news_to_date,expiry_date,launched_date,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,"100,010,043",SAM000304,0,magnolia eye cream,,,/ae861c1590a4954105e76ca0f650ae13.jpg,/snippets/056da8dd03ea3fd6b9ed6f022fe30dc0.jpg,,/snippets/056da8dd03ea3fd6b9ed6f022fe30dc0.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Aqua (Water), Sodium Laurylglucosides Hydroxypropylsulfonate (Coconut), Sodium Methyl Cocoyl Taurate (Coconut), Polyglyceryl-4 Caprate (Coconut), Sodium Cocoyl Hydrolyzed Amaranth Protein, Sodium Decylglucosides Hydroxypropylsulfonate (Coconut/Palm), Pectin (Fruit Enzymes), Acer Saccharum (Sugar Maple) Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Saccharum Officinarum (Sugar Cane) Extract, Vaccinium Myrtillus (Bilberry) Fruit/Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Fructooligosaccharides (D-beta) (NutraFlora®), Glucosamine HCI (D) (plant), Citrus Grandis (Red Grapefruit) Peel Oil, Citrus Tangerina (Tangerine) Peel Oil, Ananas Sativus (Pineapple) Stem Powder, Gluconolactone, Sodium Benzoate, Glycerin, Hamamelis Virginiana (Witch Hazel) Water, Citric Acid",59.90/15ml,All Skin Types,30 to 60,http://www.mychelle.com,2718,Enabled,"Catalog, Search",No,,,,,No,3 Days Supply of  Magnolia Eye Cream,3-days supply,F,0.0000,0.0000,0.0000,,"<p>
	<strong>Gentle deep cleanser uncovers remarkably fresh, smooth skin. A special blend of natural multi-fruit Alpha- Hydroxy Acids unclog and purify pores, and increase cellular turnover for a more youthfully refined look. Strengthening and antioxidant Turmeric keeps skin calm and eases signs of irritation, while Fructooligosaccharides from sugar promote and protect skin&rsquo;s health.</strong><br />
	&nbsp;</p>
<p>
	<strong>Tip</strong>:<br />
	Mix with the Fruit Enzyme Scrub for 2-in-1 deep cleansing.<br />
	<br />
	<strong>How to Use</strong>:<br />
	For a smooth, fresh complexion, gently massage a dime-size amount onto skin with warm water. Rinse completely and follow with your treatment, serums, mist, nourishing cream and sun protection.</p>
",,,,Guardian Health & Beauty stores,,,,,,,"Oct 22, 2015","Oct 22, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,magnolia eye cream,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000305,0,clear skin serum,,,/5686ab4dff627dec3eb7911cf274f75d.jpg,/snippets/910b27ff813abf2d5c7b24b0a709dec1.jpg,,/snippets/910b27ff813abf2d5c7b24b0a709dec1.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Hamamelis Virginiana (Witch Hazel) Water, Aqua (Water), Alcohol Denatured (Grains), Glycerin (Vegetable), Polysorbate 20 (Plant), Salix Alba (Willow) Bark Extract, Montmorillonite (Clay Minerals), Yogurt Extract (Milk), Retinol, Fructooligosaccharides (D-Beta) (NutraFlora®), Melaleuca Alternifolia (Tea Tree) Leaf Oil, Totarol, Panthenol (D) (B5), Niacinamide (B3), Pyridoxine HCI (B6), Biotin (D) (B7), Vaccinium Macrocarpon (Cranberry) Fruit Juice, Collinsonia Canadensis (Stone Root) Extract, Lavandula Angustifolia (Lavender) Oil, Aloe Barbadensis Leaf Juice Powder (Aloe Leaf), Pogostemon Cablin (Patchouli) Oil, Cananga Odorata (Ylang Ylang) Flower Oil, Limonene (Citrus), Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Potassium Sorbate, Phytic Acid (Rice), Citric Acid, Xanthan Gum (Fermented Sugar)",69.90/30ml,"All Skin Types, excellent for Oily & Acne Skin",All,http://www.mychelle.com,2735,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of Clear Skin Serum,5-days supply,F,0.0000,0.0000,0.0000,,"<p>
	<strong>Potent formula minimizes surface shine while improving the clarity of oily and blemish-prone skin. Retinol resurfaces skin and clears pore-blocking debris while Montmorillonite clay detoxifies and absorbs excess oil. Totarol&trade;, a botanically-derived antibacterial, and B Vitamins assist in the growth and repair of skin tissues </strong></p>
<p>
	&nbsp;</p>
<p>
	<strong>How to Use:&nbsp;</strong><br />
	For clear, smooth, well- balanced skin, apply two pumps after cleansing. Follow with mist, nourishing cream and sun protection.<br />
	&nbsp;</p>
<p>
	<strong>Benefits:</strong><br />
	Anti-inflammatory, Resurfacing, Rebalances</p>
",,,,Guardian Health & Beauty stores,,,,,,,"Nov 22, 2015","Nov 22, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,clear skin serum,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000306,0,drinks (whitening),,,/47855748b024005fda9492a903a5ea94.png,/snippets/905d9bddf5b27ad84c66926085c174af.png,,/snippets/905d9bddf5b27ad84c66926085c174af.png,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Collagen Peptide, Pueraria Mirifica, Green Papaya Juice, Wild Yam ( Dioscoreae Rhizoma ), Sakura Extract, Pearl Powder, Glutathione, Camu Camu, Collagen, Green Tea, Mangosteen, Optiberry, Vitamin C & E, Multi-Berry Extract, Multi-Vegetable Enzyme, Aloe Vera Gel SD, Chestnut Astrigent Skin Extract, Chia Seed, Fibersol-2     ",49.90,All Skin Types,18 & above,www.mygenlife.com,2821,Enabled,"Catalog, Search",No,,,,,No,3 x strips of Mygenlife drinks (Whitening),3-days supply,F,0.0000,0.0000,0.0000,,"<p>
 <strong>MYGENLIFE is about designing an effective solutions to the Asian Face, Body and Hair care. Finally, Medical graded products are made available on pharmacy shelves.</strong></p>
<p>
 &nbsp;</p>
<p>
 <strong>MYGEN LIFE Chief R&amp;D developer, Professor P.BUGAULT</strong> has developed countless patented products in the Medical Aesthetics world for more 20 years. Face, Body and hair care products are researched and tested in France where He is based in.&nbsp;&nbsp; &lsquo;I am finally happy to announce using my medical aesthetics experience, I present to you the NEW &amp; EXCITING offers for the Asian man and Woman, enjoy it!&#39; - Prof. BUGUALT.</p>
<p>
 &nbsp;</p>
<p>
 <strong>MYGEN LIFE BOARD member &amp; Medical consultant, Dr Sabine Zenker </strong>is an internationally renowned dermatologist, Germany who specializes in Anti Aging techniques and formulas to obtain youthful looking skin. Based in Munich, Germany, Dr Zenker practices in clinics focusing on Aesthetic Dermatology in both Europe and the United States. As a regular contributor to several medical publication and journal, Dr Sabine has been invited to speak to doctors at major demagogical and aesthetic congresses globally.</p>
<p>
 &nbsp;</p>
<p>
 Dr Zenker is a member of many national international medical professional associations including the German Dermatology Society (DDG), The American Academy of Dermatology (AAD), The European Academy of Dermatology and Venereology (EADV) and other American professional associations including ASCDAS, AAAACS &amp; the Dermatologic / Aesthetic Surgery National League (DASIL). And also a member of the Executive board of the European Society of Cosmetology and Dermatology (ESCAD)&nbsp;&nbsp; &lsquo; I am very honored to be on the board of MYGEN LIFE and as part of the MYGENLIFE product development team , I look forward to working closely with Asian consumers and to meet you in person in our regular medical Aesthetics Talks and seminars&hellip;.&hellip;&hellip;&nbsp; I see you very soon! &lsquo;</p>
<p>
 &nbsp;</p>
<p>
 <strong>WHITENING&nbsp;</strong> - Whitening Nectar drink helps to even out skin tone, lighten skin blemishes, pigmentation and promote lasting fairness from within. In just 28 days** , you will achieve a fairer radiant and glowy look. **&nbsp;</p>
<p>
 &nbsp;</p>
<p>
 <strong>Main Ingredients:</strong> - Sakura Extract ( Patent ) can inhibit the activity of tyrosinase, which will cause melanin that darkens skin. Its anti-aging properties also enable your skin to remain younger and more radiant looking. - Pearl Powder is a widely used treatment of acne and skin purifier. It is also suitable for people with sensitive skin. - Glutathione is your body&rsquo;s antioxidant and detoxifier. It helps stimulate your body&rsquo;s immune system to slow down the aging process. - Camu Camu contains the highest natural concentration of immune-boosting Vitamin C and is high in antioxidants. It comparison to oranges, it has 30-50 times more Vitamin C. Vitamin C is also essential in the formation of healthy collagen.</p>
",,,,Guardian,,,,,,,"Apr 9, 2016","Apr 9, 2014 12:00 AM",1209,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,drinks (whitening),0,simple,,
admin,base,Default,simple,"100,010,043",SAM000307,0,drinks (collagen),,,/f9bd33907db37df443724cdd92210d42.png,/snippets/2f5e71738c209161b6ff316626361160.png,,/snippets/2f5e71738c209161b6ff316626361160.png,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Collagen Peptide, Pueraria Mirifica, Green Papaya Juice, Wild Yam ( Dioscoreae Rhizoma ), Sakura Extract, Pearl Powder, Glutathione, Camu Camu, Collagen, Green Tea, Mangosteen, Optiberry, Vitamin C & E, Multi-Berry Extract, Multi-Vegetable Enzyme, Aloe Vera Gel SD, Chestnut Astrigent Skin Extract, Chia Seed, Fibersol-2     ",49.90,All skin types,18 and above,www.mygenlife.com,2822,Enabled,"Catalog, Search",No,,,,,No,3 x strips of Mygenlife drinks (Collagen),3-days supply,F,0.0000,0.0000,0.0000,,"<p>
 <strong>MYGENLIFE is about designing an effective solutions to the Asian Face, Body and Hair care. Finally, Medical graded products are made available on pharmacy shelves.</strong></p>
<p>
 &nbsp;</p>
<p>
 <strong>MYGEN LIFE Chief R&amp;D developer, Professor P.BUGAULT</strong> has developed countless patented products in the Medical Aesthetics world for more 20 years. Face, Body and hair care products are researched and tested in France where He is based in.&nbsp;&nbsp; &lsquo;I am finally happy to announce using my medical aesthetics experience, I present to you the NEW &amp; EXCITING offers for the Asian man and Woman, enjoy it!&#39; - Prof. BUGUALT.</p>
<p>
 &nbsp;</p>
<p>
 <strong>MYGEN LIFE BOARD member &amp; Medical consultant, Dr Sabine Zenker </strong>is an internationally renowned dermatologist, Germany who specializes in Anti Aging techniques and formulas to obtain youthful looking skin. Based in Munich, Germany, Dr Zenker practices in clinics focusing on Aesthetic Dermatology in both Europe and the United States. As a regular contributor to several medical publication and journal, Dr Sabine has been invited to speak to doctors at major demagogical and aesthetic congresses globally.</p>
<p>
 &nbsp;</p>
<p>
 Dr Zenker is a member of many national international medical professional associations including the German Dermatology Society (DDG), The American Academy of Dermatology (AAD), The European Academy of Dermatology and Venereology (EADV) and other American professional associations including ASCDAS, AAAACS &amp; the Dermatologic / Aesthetic Surgery National League (DASIL). And also a member of the Executive board of the European Society of Cosmetology and Dermatology (ESCAD)&nbsp;&nbsp; &lsquo; I am very honored to be on the board of MYGEN LIFE and as part of the MYGENLIFE product development team , I look forward to working closely with Asian consumers and to meet you in person in our regular medical Aesthetics Talks and seminars&hellip;.&hellip;&hellip;&nbsp; I see you very soon! &lsquo;</p>
<p>
 &nbsp;</p>
<p>
 <u><strong>BEAUTY COLLAGEN, 12,000MG</strong></u><br />
 Beauty Collagen Nectar drink uses an intensive formula to improve the water binder that help to keep your skin supple, radiant and firm. With skin sufficiently hydrated and depleted collagen levels regularly replenished, wrinkle-free, rosy and supple look can be yours in just 28 days. **<br />
 &nbsp;</p>
<p>
 <strong>Main Ingredients:</strong><br />
 &nbsp;- Collagen ( fish, 12,000mg ) This is the highest concentration of collagen in a drink. It ensure that your skin gets the maximum collagen it losses due to aging.<br />
 - Green Tea is a rich in polyphenols that fight free radicals. The antioxidants present in Green Tea helps to slow down the aging process helping you look younger.<br />
 - Mangoesteen known as the &ldquo;Queen of Fruits &ldquo; contains naturally occurring xanthones, antioxidants and many nutrients which are beneficial to your body and helps slow down the aging process.<br />
 - Optiberry is a unique blend of berries including blueberry, strawberry, cranberry bilberry, elderberry and raspberry to provide the maximum antioxidant for the whole body</p>
<p>
 &nbsp;</p>
",,,,Guardian,,,,,,,"Apr 9, 2016","Apr 9, 2014 12:00 AM",1091,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,drinks (collagen),0,simple,,
admin,base,Default,simple,"100,010,043",SAM000308,0,drinks (detox),,,/c1e35970ddd1b7c1fe1b8e85095b0771.png,/snippets/89f8049a11cc07ca751d3c5f8afb3026.png,,/snippets/89f8049a11cc07ca751d3c5f8afb3026.png,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Collagen Peptide, Pueraria Mirifica, Green Papaya Juice, Wild Yam ( Dioscoreae Rhizoma ), Sakura Extract, Pearl Powder, Glutathione, Camu Camu, Collagen, Green Tea, Mangosteen, Optiberry, Vitamin C & E, Multi-Berry Extract, Multi-Vegetable Enzyme, Aloe Vera Gel SD, Chestnut Astrigent Skin Extract, Chia Seed, Fibersol-2     ",49.90,All skin types,18 & above,www.mygenlife.com,2823,Enabled,"Catalog, Search",No,,,,,No,3 x strips of Mygenlife drinks (Detox),3-days supply,F,0.0000,0.0000,0.0000,,"<p>
 <strong>MYGENLIFE is about designing an effective solutions to the Asian Face, Body and Hair care. Finally, Medical graded products are made available on pharmacy shelves.</strong></p>
<p>
 &nbsp;</p>
<p>
 <strong>MYGEN LIFE Chief R&amp;D developer, Professor P.BUGAULT</strong> has developed countless patented products in the Medical Aesthetics world for more 20 years. Face, Body and hair care products are researched and tested in France where He is based in.&nbsp;&nbsp; &lsquo;I am finally happy to announce using my medical aesthetics experience, I present to you the NEW &amp; EXCITING offers for the Asian man and Woman, enjoy it!&#39; - Prof. BUGUALT.</p>
<p>
 &nbsp;</p>
<p>
 <strong>MYGEN LIFE BOARD member &amp; Medical consultant, Dr Sabine Zenker </strong>is an internationally renowned dermatologist, Germany who specializes in Anti Aging techniques and formulas to obtain youthful looking skin. Based in Munich, Germany, Dr Zenker practices in clinics focusing on Aesthetic Dermatology in both Europe and the United States. As a regular contributor to several medical publication and journal, Dr Sabine has been invited to speak to doctors at major demagogical and aesthetic congresses globally.</p>
<p>
 &nbsp;</p>
<p>
 Dr Zenker is a member of many national international medical professional associations including the German Dermatology Society (DDG), The American Academy of Dermatology (AAD), The European Academy of Dermatology and Venereology (EADV) and other American professional associations including ASCDAS, AAAACS &amp; the Dermatologic / Aesthetic Surgery National League (DASIL). And also a member of the Executive board of the European Society of Cosmetology and Dermatology (ESCAD)&nbsp;&nbsp; &lsquo; I am very honored to be on the board of MYGEN LIFE and as part of the MYGENLIFE product development team , I look forward to working closely with Asian consumers and to meet you in person in our regular medical Aesthetics Talks and seminars&hellip;.&hellip;&hellip;&nbsp; I see you very soon! &lsquo;</p>
<p>
 &nbsp;</p>
<p>
 <u><strong>DETOX</strong></u><br />
 - Slow infrequent bowel movements may cause fatigue, bloat and overall sluggish feeling.<br />
 - Detox Nectar drink stimulates cleanings by eliminating waste matter that sticks to the walls of the colon over the years. It also helps to maximize assimilation of essential vitamins and minerals in your body system. **<br />
 &nbsp;</p>
<p>
 <strong>Main Ingredients:</strong><br />
 - Aloe Vera Gel SD 100x ( Patent ) helps to maintain an optimal state health. It levels the Ph, reduces stomach acidity and promotes gastro-intestinal bacteria balance.<br />
 - Multi-Vegetable Enzyme essential in breaking down the food we consume and aids digestion<br />
 - Multi-Berry Extract is a powerful anti-oxidant and helps to support your immune system and protect against free radicals damages.<br />
 - Vitamin C &amp; E. Vitamin C helps your body produce enough collagen to maintain the tissues of your digestive tract while Vitamin E helps to prevent oxidative stress and aids in the digestive system.</p>
",,,,Guardian,,,,,,,"Apr 9, 2015","Apr 9, 2014 12:00 AM",1167,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,drinks (detox),0,simple,,
admin,base,Default,simple,"100,010,043",SAM000309,0,drinks (bustful),,,/99c4c1f7992ef8cca20be2a3e1bcbc26.png,/snippets/bbab74dd9e91d9866be2445797f79df0.png,,/snippets/bbab74dd9e91d9866be2445797f79df0.png,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Collagen Peptide, Pueraria Mirifica, Green Papaya Juice, Wild Yam ( Dioscoreae Rhizoma ), Sakura Extract, Pearl Powder, Glutathione, Camu Camu, Collagen, Green Tea, Mangosteen, Optiberry, Vitamin C & E, Multi-Berry Extract, Multi-Vegetable Enzyme, Aloe Vera Gel SD, Chestnut Astrigent Skin Extract, Chia Seed, Fibersol-2     ",49.90,All Skin Types,18 and above,www.mygenlife.com,2824,Enabled,"Catalog, Search",No,,,,,No,3 x strips of Mygenlife drinks (bustful),3-days supply,F,0.0000,0.0000,0.0000,,"<p>
 <strong>MYGENLIFE is about designing an effective solutions to the Asian Face, Body and Hair care. Finally, Medical graded products are made available on pharmacy shelves.</strong></p>
<p>
 &nbsp;</p>
<p>
 <strong>MYGEN LIFE Chief R&amp;D developer, Professor P.BUGAULT</strong> has developed countless patented products in the Medical Aesthetics world for more 20 years. Face, Body and hair care products are researched and tested in France where He is based in.&nbsp;&nbsp; &lsquo;I am finally happy to announce using my medical aesthetics experience, I present to you the NEW &amp; EXCITING offers for the Asian man and Woman, enjoy it!&#39; - Prof. BUGUALT.</p>
<p>
 &nbsp;</p>
<p>
 <strong>MYGEN LIFE BOARD member &amp; Medical consultant, Dr Sabine Zenker </strong>is an internationally renowned dermatologist, Germany who specializes in Anti Aging techniques and formulas to obtain youthful looking skin. Based in Munich, Germany, Dr Zenker practices in clinics focusing on Aesthetic Dermatology in both Europe and the United States. As a regular contributor to several medical publication and journal, Dr Sabine has been invited to speak to doctors at major demagogical and aesthetic congresses globally.</p>
<p>
 &nbsp;</p>
<p>
 Dr Zenker is a member of many national international medical professional associations including the German Dermatology Society (DDG), The American Academy of Dermatology (AAD), The European Academy of Dermatology and Venereology (EADV) and other American professional associations including ASCDAS, AAAACS &amp; the Dermatologic / Aesthetic Surgery National League (DASIL). And also a member of the Executive board of the European Society of Cosmetology and Dermatology (ESCAD)&nbsp;&nbsp; &lsquo; I am very honored to be on the board of MYGEN LIFE and as part of the MYGENLIFE product development team , I look forward to working closely with Asian consumers and to meet you in person in our regular medical Aesthetics Talks and seminars&hellip;.&hellip;&hellip;&nbsp; I see you very soon! &lsquo;</p>
<p>
 <br />
 <u><strong>BUSTFUL</strong></u><br />
 &nbsp;- Bustful Nectar drink is a safe and natural drink-type supplement to nourish breast tissues. It also firms up and tones your bust. **<br />
 <br />
 <strong>Main Ingredients:</strong><br />
 - Collagen Peptide ( Patent ) renders elasticity to the breasts, nourishes the ligaments to boost the bust line.<br />
 - Pueraria Mirifica is a great source of classical phytoestrogens that supports development of your bust.<br />
 - Green Papaya Juice has a rare enzyme that supports and simulates breast glands which is beneficial to your bust line.<br />
 - Wild Yam ( Dioscoreae Rhizoma ) containts phytonutrients that supports the stimulation of breast growth. In addition, it is beneficial to women&rsquo;s reproductive health.</p>
",,,,Guardian,,,,,,,"Apr 9, 2016","Apr 9, 2014 12:00 AM",1167,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,drinks (bustful),0,simple,,
admin,base,Default,simple,"100,010,043",SAM000310,0,marjoram and lavender - classic brightening night eye gelly,,,,/snippets/3adeebfc871ed962888de842e9025a5d.jpg,,/snippets/3adeebfc871ed962888de842e9025a5d.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,Nil,All,All,http://www.naruko.sg,2553,Enabled,"Catalog, Search",No,,,,,No,1 Travel Size Marjoram and Lavender - Classic Brightening Night Eye Gelly,None,M,0.0000,0.0000,0.0000,,"<p>
	<strong style=""font-size: 24px;""><span style=""font-size: 26px""><font style=""border-bottom: 0pt; border-left: 0pt; padding-bottom: 0pt; margin: 0pt; outline-style: none; outline-color: invert; padding-left: 0pt; outline-width: 0pt; padding-right: 0pt; display: inline; background: none transparent scroll repeat 0% 0%; font-size: 100%; vertical-align: baseline; border-top: 0pt; border-right: 0pt; padding-top: 0pt""><font style=""background-image: none; border-bottom: 0pt; border-left: 0pt; padding-bottom: 0pt; margin: 0pt; outline-style: none; outline-color: invert; padding-left: 0pt; outline-width: 0pt; background-attachment: scroll; padding-right: 0pt; display: inline; background-repeat: repeat; background-position: 0% 0%; font-size: 100%; vertical-align: baseline; border-top: 0pt; border-right: 0pt; padding-top: 0pt; -moz-background-clip: border; -moz-background-origin: padding; -moz-background-size: auto auto"">?????????????</font></font></span></strong></p>
<p>
	<strong>This eye gelly works to correct visible signs of aging while decreases puffiness and dark circles. With regular use, sagging skin is diminished and the eye area appears youthful, healthy and bright.</strong></p>
<p>
	&nbsp;</p>
",,,,"Guardian, http://www.naruko.sg",,,,,,,"Mar 18, 2012","Mar 18, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,marjoram and lavender - classic brightening night eye gelly,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000311,0,job's tears whitening and cooling night gelly,,,,/snippets/5f34fe87899ac4d216bc7b069b2e38d0.jpg,,/snippets/5f34fe87899ac4d216bc7b069b2e38d0.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,nil,21.90,All,All,http://www.naruko.sg,2554,Enabled,"Catalog, Search",No,,,,,No,1 Travel Size Job's Tears Night Gelly,None,U,0.0000,0.0000,0.0000,,"<p>
	<span style=""font-size: 24px;""><strong>??????????&nbsp; </strong></span><br />
	<span style=""font-size: 24px;""><strong> </strong></span></p>
<p>
	<strong>This whitening and cooling gelly soothes the skin with hydration and repairs the damages from UV rays exposure.</strong></p>
",,,,"Guardian, http://www.naruko.sg",,,,,,,"Mar 21, 2012","Mar 21, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,job's tears whitening and cooling night gelly,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000312,0,slim green,,,,/snippets/37fcf0c5d5989f38ae5cd1fc737e57b9.jpg,,/snippets/37fcf0c5d5989f38ae5cd1fc737e57b9.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,142 for 30 sachets,All,21 & above,Nil,2555,Enabled,"Catalog, Search",No,,,,,No,2 Pack Of Nature Slim Green + $18 promo voucher ,None,F,0.0000,0.0000,0.0000,,"<p>
	<span style=""font-size: 10pt;""><strong>A detox formula that removes wastes from your body, nourishes the digestive tract and promotes bowel regularity in order to support a healthy slimming regime.</strong></span></p>
<p>
	&nbsp;</p>
<p>
	<span style=""font-size: 10pt;"">To be dissolved in water, this drink absorbs excess toxins from your food intake (especially from meat), cleanses the intestinal walls and colon to attain general detoxification, reduces risk of digestive disorders, promotes metabolism and minimizes development of constipation problems.</span></p>
<p>
	&nbsp;</p>
<p>
	<strong><span style=""font-size: 10pt;"">Retail Outlet Location:</span></strong></p>
<p>
	<b><span style=""font-size: 10pt;"">Stamford Court</span></b><span style=""font-size: 10pt;"">&nbsp; </span></p>
<p>
	<span style=""font-size: 10pt;"">61 Stamford Road #01-08/09 Singapore 178892 (5 mins from City Hall MRT) Tel: 6337 9294</span></p>
",,,,Stamford Court,,,,,,,"Mar 22, 2012","Mar 22, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,slim green,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000313,0,eau de shine extreme fitting foundation spf 25,,,/7ae6e866bfa6413f49031fd08a2b556d.jpg,/snippets/faf56a72679ba19227877d5fa5154254.jpg,,/snippets/faf56a72679ba19227877d5fa5154254.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Water, sayikeulromechikon, titanium dioxide, dimethicone, glycerin, butilrengeulrayikol, butylene glycol updated digital camera peu relay / digital camera plate, talc, echilheksilmetoksisinnameyiteu, setilpiyiji / PPG -10 / 1 Dimethicone, yisoeyikosan, magnesium sulfate, isopropyl polyglyceryl",29.30/40ml,All Skin Types,All,Nil,2295,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of Eau De Shine Extreme Fitting Foundation SPF 25,5-days supply,F,0.0000,0.0000,0.0000,,"<p>
	<strong>Illuminating satin shimmer adds a luminous glow to your skin.</strong><br />
	<br />
	Directions: Apply after skincare products. Blend evenly with fingertips and gently pat into skin.</p>
",,,,All Nature Republic Outlets,,,,,,,"Oct 28, 2013","Oct 28, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,eau de shine extreme fitting foundation spf 25,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000314,0,forest garden cleanser oil ñ tea tree & lemon grass,,,,/snippets/2e0d02f688191db38c3c659357338fa2.jpg,,/snippets/2e0d02f688191db38c3c659357338fa2.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,24.30 / 145ml,All Skin Types,All,Nil,2296,Enabled,"Catalog, Search",No,,,,,No,1 sachet of Nature Republic Forest Garden Cleanser Oil – Tea Tree & Lemon Grass,None,U,0.0000,0.0000,0.0000,,"<p>
	<strong>Cleansing oil for trouble-prone skin, containing essential oils complex.</strong><br />
	<br />
	&nbsp;</p>
<p>
	<strong>Directions: </strong></p>
<p>
	Pump container 2-3 times and gently massage oil over dry face. Rinse thoroughly with warm water.</p>
",,,,All Nature Republic Outlets,,,,,,,"Dec 29, 2012","Oct 29, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,forest garden cleanser oil ñ tea tree & lemon grass,0,simple,,
